Section Name,Description,Company Name,Text Information
Middleware (erweitert),,Lexshop24,Schnittstellenanbieter zu Lexare Warenwirtschaft
Middleware (erweitert),,Ontrado,Schnittstellenanbieter zu Lexare Warenwirtschaft
Middleware (erweitert),,Oscware,Schnittstellenanbieter zu Lexare Warenwirtschaft
Middleware (erweitert),,sellerfun,Schnittstellenanbieter zu Lexare Warenwirtschaft
Middleware (erweitert),,Tradebyte TB.One,"Gibt an, ob der Tarif eine funktionsfertige Schnittstelle zum genannten ERP/ Verkaufsabwicklungsprogramm beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat, wenn die Schnittstelle kostenpflichtig ist."
Middleware (erweitert),,yes4trade,"Gibt an, ob der Tarif eine funktionsfertige Schnittstelle zum genannten ERP/ Verkaufsabwicklungsprogramm beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat, wenn die Schnittstelle kostenpflichtig ist."
Tools - Anbindung (erweitert),"Hier finden Sie Angaben über die Schnittstelle des Tarifs zu Tools und Diensten, die Ihre Marketing-Ergebnisse
erleichtern können.",Amazon S3,
Tools - Anbindung (erweitert),"Hier finden Sie Angaben über die Schnittstelle des Tarifs zu Tools und Diensten, die Ihre Marketing-Ergebnisse
erleichtern können.",audriga,"Gibt an, ob der Tarif eine Schnittstelle zum Datenumzugsanbieter audriga beinhaltet."
Tools - Anbindung (erweitert),"Hier finden Sie Angaben über die Schnittstelle des Tarifs zu Tools und Diensten, die Ihre Marketing-Ergebnisse
erleichtern können.",Beny - Repricing,"Gibt an, ob der Tarif eine funktionierende Anbindung an das Multichannel-Repricing-Tool Beny besitzt."
Tools - Anbindung (erweitert),"Hier finden Sie Angaben über die Schnittstelle des Tarifs zu Tools und Diensten, die Ihre Marketing-Ergebnisse
erleichtern können.",DCI - Datenblatt Dienstleister,"Gibt an, ob der Tarif eine funktionierende Anbindung an das Multichannel-Repricing-Tool Beny besitzt."
Tools - Anbindung (erweitert),"Hier finden Sie Angaben über die Schnittstelle des Tarifs zu Tools und Diensten, die Ihre Marketing-Ergebnisse
erleichtern können.",dropbox - Datenspeicherdienst (z.B. für Backup),"Gibt an, ob der Tarif eine funktionierende Anbindung an das Multichannel-Repricing-Tool Beny besitzt."
Tools - Anbindung (erweitert),"Hier finden Sie Angaben über die Schnittstelle des Tarifs zu Tools und Diensten, die Ihre Marketing-Ergebnisse
erleichtern können.",endicia - Versandlabel Dienstleister,"Gibt an, ob der Tarif eine funktionierende Anbindung an das Multichannel-Repricing-Tool Beny besitzt."
Tools - Anbindung (erweitert),"Hier finden Sie Angaben über die Schnittstelle des Tarifs zu Tools und Diensten, die Ihre Marketing-Ergebnisse
erleichtern können.",Kanalübergreifender Wettbewerbs-Preisvergleich und Preisverlauf,Mithilfe einer Preisvergleichs-Funktion mit anderen Marktplätzen und Preissuchmaschinen erhalten Sie einen Überblick über die Preise der Konkurrenz für das gleiche Produkt.
Tools - Anbindung (erweitert),"Hier finden Sie Angaben über die Schnittstelle des Tarifs zu Tools und Diensten, die Ihre Marketing-Ergebnisse
erleichtern können.",OnbikeX Fahrraddaten - Import / velo.connect,Mithilfe einer Preisvergleichs-Funktion mit anderen Marktplätzen und Preissuchmaschinen erhalten Sie einen Überblick über die Preise der Konkurrenz für das gleiche Produkt.
Tools - Anbindung (erweitert),"Hier finden Sie Angaben über die Schnittstelle des Tarifs zu Tools und Diensten, die Ihre Marketing-Ergebnisse
erleichtern können.",Patagona Repricing,Mithilfe einer Preisvergleichs-Funktion mit anderen Marktplätzen und Preissuchmaschinen erhalten Sie einen Überblick über die Preise der Konkurrenz für das gleiche Produkt.
Tools - Anbindung (erweitert),"Hier finden Sie Angaben über die Schnittstelle des Tarifs zu Tools und Diensten, die Ihre Marketing-Ergebnisse
erleichtern können.",TecDoc-Anbindung,Mithilfe einer Preisvergleichs-Funktion mit anderen Marktplätzen und Preissuchmaschinen erhalten Sie einen Überblick über die Preise der Konkurrenz für das gleiche Produkt.
Tools - Anbindung (erweitert),"Hier finden Sie Angaben über die Schnittstelle des Tarifs zu Tools und Diensten, die Ihre Marketing-Ergebnisse
erleichtern können.","zmags - Digitale Verlagssoftware für Kataloge, Magazine","Gibt an, ob das System eine Schnittstelle zur digitalen Verlagssoftware zmags beinhaltet."
Produktfeed-Anbieter / Schnittstellenanbieter (erweitert),Hier finden Sie Anbieter zur Unterstützung Ihrer Multichannel-Vermarktung.,Channable - Tool für Management Verkaufskanäle,
Produktfeed-Anbieter / Schnittstellenanbieter (erweitert),Hier finden Sie Anbieter zur Unterstützung Ihrer Multichannel-Vermarktung.,ChannelPilot,Channelpilot bringt Ihre Produkte auf bis zu 140 Shopping-Portale.
Produktfeed-Anbieter / Schnittstellenanbieter (erweitert),Hier finden Sie Anbieter zur Unterstützung Ihrer Multichannel-Vermarktung.,Lengow.de,Channelpilot bringt Ihre Produkte auf bis zu 140 Shopping-Portale.
Produktfeed-Anbieter / Schnittstellenanbieter (erweitert),Hier finden Sie Anbieter zur Unterstützung Ihrer Multichannel-Vermarktung.,magnalister,Channelpilot bringt Ihre Produkte auf bis zu 140 Shopping-Portale.
Produktfeed-Anbieter / Schnittstellenanbieter (erweitert),Hier finden Sie Anbieter zur Unterstützung Ihrer Multichannel-Vermarktung.,Synesty,Channelpilot bringt Ihre Produkte auf bis zu 140 Shopping-Portale.
Finanzbuchhaltungs-Anbieter (FiBu) (erweitert),"Hier finden Sie Buchhaltungssoftware, dessen Schnittstellen zu den einzelnen Tarifen verglichen werden kann.",collmex,"Gibt an, ob der Shop-Tarif eine funktionsfertige Schnittstelle zur genannten Buchhaltungssoftware beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Finanzbuchhaltungs-Anbieter (FiBu) (erweitert),"Hier finden Sie Buchhaltungssoftware, dessen Schnittstellen zu den einzelnen Tarifen verglichen werden kann.",Datev Rechnungswesen compact,"Gibt an, ob der Shop-Tarif eine funktionsfertige Schnittstelle zur genannten Buchhaltungssoftware beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Finanzbuchhaltungs-Anbieter (FiBu) (erweitert),"Hier finden Sie Buchhaltungssoftware, dessen Schnittstellen zu den einzelnen Tarifen verglichen werden kann.",Dekodi - Nexus - Zahlungsabgleichservice,Software für automatisierte Buchhaltung
Finanzbuchhaltungs-Anbieter (FiBu) (erweitert),"Hier finden Sie Buchhaltungssoftware, dessen Schnittstellen zu den einzelnen Tarifen verglichen werden kann.",Exact Online Buchhaltung & Warenwirtschaft,Software für automatisierte Buchhaltung
Finanzbuchhaltungs-Anbieter (FiBu) (erweitert),"Hier finden Sie Buchhaltungssoftware, dessen Schnittstellen zu den einzelnen Tarifen verglichen werden kann.",Lexware Buchhalter,"Gibt an, ob der Shop-Tarif eine funktionsfertige Schnittstelle zur genannten Buchhaltungssoftware beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Finanzbuchhaltungs-Anbieter (FiBu) (erweitert),"Hier finden Sie Buchhaltungssoftware, dessen Schnittstellen zu den einzelnen Tarifen verglichen werden kann.",microtech Büro+,"Gibt an, ob der Shop-Tarif eine funktionsfertige Schnittstelle zur genannten Buchhaltungssoftware beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Finanzbuchhaltungs-Anbieter (FiBu) (erweitert),"Hier finden Sie Buchhaltungssoftware, dessen Schnittstellen zu den einzelnen Tarifen verglichen werden kann.",Myob - Buchhaltung,"Gibt an, ob der Shop-Tarif eine funktionsfertige Schnittstelle zur genannten Buchhaltungssoftware beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Finanzbuchhaltungs-Anbieter (FiBu) (erweitert),"Hier finden Sie Buchhaltungssoftware, dessen Schnittstellen zu den einzelnen Tarifen verglichen werden kann.",Nitrobox,"Nitrobox Accounting – so geht E-Commerce Buchhaltung heute. Die Nitrobox holt alle Bestellungen vollautomatisch aus Ihrem System ab, erstellt Rechnungen und Gutschriften, gleicht offene Forderungen mit Ihren Zahlungskanälen ab und verbucht diese automatisch - kostengünstig, flexibel und in Echtzeit."
Finanzbuchhaltungs-Anbieter (FiBu) (erweitert),"Hier finden Sie Buchhaltungssoftware, dessen Schnittstellen zu den einzelnen Tarifen verglichen werden kann.",PAYJOE,PAYJOE ermöglicht die anpassbare Übermittlung von Daten von Zahlungsdienstleistern in Ihre Warenwirtschaft/ Buchhaltung mittels einer HBCI Emulation.
Finanzbuchhaltungs-Anbieter (FiBu) (erweitert),"Hier finden Sie Buchhaltungssoftware, dessen Schnittstellen zu den einzelnen Tarifen verglichen werden kann.",Quickbooks,"Gibt an, ob der Shop-Tarif eine funktionsfertige Schnittstelle zum genannten Warenwirtschaftssystem beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Finanzbuchhaltungs-Anbieter (FiBu) (erweitert),"Hier finden Sie Buchhaltungssoftware, dessen Schnittstellen zu den einzelnen Tarifen verglichen werden kann.",Sage Buchhaltung,"Gibt an, ob der Tarif eine funktionsfertige Schnittstelle zur genannten Buchhaltungssoftware beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Finanzbuchhaltungs-Anbieter (FiBu) (erweitert),"Hier finden Sie Buchhaltungssoftware, dessen Schnittstellen zu den einzelnen Tarifen verglichen werden kann.",snelstart - Buchhaltung,"Gibt an, ob der Tarif eine funktionsfertige Schnittstelle zur genannten Buchhaltungssoftware beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Finanzbuchhaltungs-Anbieter (FiBu) (erweitert),"Hier finden Sie Buchhaltungssoftware, dessen Schnittstellen zu den einzelnen Tarifen verglichen werden kann.",syska,"Gibt an, ob der Shop-Tarif eine funktionsfertige Schnittstelle zur genannten Buchhaltungssoftware beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Finanzbuchhaltungs-Anbieter (FiBu) (erweitert),"Hier finden Sie Buchhaltungssoftware, dessen Schnittstellen zu den einzelnen Tarifen verglichen werden kann.",XCOUNT,"Gibt an, ob der Shop-Tarif eine funktionsfertige Schnittstelle zur genannten Buchhaltungssoftware beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Distributoren (erweitert),,bcom.de,"Gibt an, ob der Tarif eine existierende Schnittstelle zum angegebenen Distributor beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Distributoren (erweitert),,BHS Binkert,"Gibt an, ob der Tarif eine existierende Schnittstelle zum angegebenen Distributor beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Distributoren (erweitert),,COP - Distributoren-Netzwerk,"Gibt an, ob der Tarif eine existierende Schnittstelle zum angegebenen Distributor beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Distributoren (erweitert),,dexxIT,"Gibt an, ob der Tarif eine existierende Schnittstelle zum angegebenen Distributor beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Distributoren (erweitert),,Eigener Fulfillment-Service,"Gibt an, ob der Tarif, bzw. dessen Hersteller eine eigenständige Fulfillment Dienstleistung anbietet."
Distributoren (erweitert),,Ingram Micro,"Gibt an, ob der Tarif eine existierende Schnittstelle zum angegebenen Distributor beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Distributoren (erweitert),,Intos Electronic Distribution,"Gibt an, ob der Tarif eine existierende Schnittstelle zum angegebenen Distributor beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Distributoren (erweitert),,ITScope - Distributorenpreisvergleich,"Gibt an, ob der Tarif eine existierende Schnittstelle zum angegebenen Distributor beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Distributoren (erweitert),,KOMSA,"Gibt an, ob der Tarif eine existierende Schnittstelle zum angegebenen Distributor beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Inkasso & Bonitäts-Dienstleister (erweitert),Hier finden Sie Inkasso Dienste welche Schnittstellen zu Shopsystemen anbieten.,atriga Inkasso,"Gibt an, ob der Tarif bereits eine funktionsfertige Anbindung in Infrastruktur des Inkasso-Dienstleisters beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Inkasso & Bonitäts-Dienstleister (erweitert),Hier finden Sie Inkasso Dienste welche Schnittstellen zu Shopsystemen anbieten.,Bonitätsprüfung mit Bürgel,"Gibt an, ob der Anbieter eine funktionsfertige Schnittstelle zum Dienstleister beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Inkasso & Bonitäts-Dienstleister (erweitert),Hier finden Sie Inkasso Dienste welche Schnittstellen zu Shopsystemen anbieten.,Bonitätsprüfung mit firstdebit.de,"Gibt an, ob der Anbieter eine funktionsfertige Schnittstelle zum Dienstleister beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Inkasso & Bonitäts-Dienstleister (erweitert),Hier finden Sie Inkasso Dienste welche Schnittstellen zu Shopsystemen anbieten.,Bonitätsprüfung vorbereitet,"Gibt an, ob der Anbieter eine funktionsfertige Schnittstelle zum Dienstleister beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat. an, ob der Shop-Tarif eine funktionsfertige Lösung zur Überprüfung der Bonität von Kunden beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Inkasso & Bonitäts-Dienstleister (erweitert),Hier finden Sie Inkasso Dienste welche Schnittstellen zu Shopsystemen anbieten.,Inkasso Arnold,"Gibt an, ob der Tarif bereits eine funktionsfertige Anbindung in Infrastruktur des Inkasso-Dienstleisters beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Inkasso & Bonitäts-Dienstleister (erweitert),Hier finden Sie Inkasso Dienste welche Schnittstellen zu Shopsystemen anbieten.,Mediafinanz - Inkasso,"Gibt an, ob der Tarif bereits eine funktionsfertige Anbindung in Infrastruktur des Inkasso-Dienstleisters beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Shopsysteme,,CHAMELEON,
Shopsysteme,,Demandware,
Shopsysteme,,Gambio,
Shopsysteme,,IBM Websphere Commerce,
Shopsysteme,,INTELLISHOP,
Shopsysteme,,Intershop,
Shopsysteme,,Lightspeed (SEOSHOP),
Shopsysteme,,Magento,
Shopsysteme,,modified,
Shopsysteme,,oscommerce.de,
Shopsysteme,,OXID,
Shopsysteme,,PrestaShop,
Shopsysteme,,Shopware,
Shopsysteme,,Websale,
Shopsysteme,,xt:Commerce (auch Veyton),
Shopsysteme,,Zen Cart,
Hosting,Hier können Sie Details der Hosting-Eigenschaften der E-Commerce Lösung vergleichen.,Auf Amazon Web Services gehostet (AWS),
Hosting,Hier können Sie Details der Hosting-Eigenschaften der E-Commerce Lösung vergleichen.,Hosting/ Webspace/ Speicherplatz enthalten (in MB),"Gibt an, ob und welche Webspacespeichergröße im Tarif enthalten ist."
Hosting,Hier können Sie Details der Hosting-Eigenschaften der E-Commerce Lösung vergleichen.,Testsystem / Sandbox,"Gibt an, ob der Tarif eine (paralleles) Testsystem zum Testen neuer Funktionen beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Hosting,Hier können Sie Details der Hosting-Eigenschaften der E-Commerce Lösung vergleichen.,Uptime Monitoring 24 / 7 / 365,"Gibt an, ob der Tarif eine eigenständige Funktion zum Monitoring des Shops beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Hosting,Hier können Sie Details der Hosting-Eigenschaften der E-Commerce Lösung vergleichen.,Traffic/ Bandbreite pro Monat in GB inkl.,"Gibt an, welche Datenmenge pro Monat im Tarif enthalten ist."
Sicherheit (erweitert),Hier finden Sie Auskünfte über die Sicherheit verschiedener Tarife und -Systeme.,Antivirus-Schutz integriert,"Gibt an, ob im jeweilige Tarif die angegebene Funktion zur Verwendung bereit steht. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Sicherheit (erweitert),Hier finden Sie Auskünfte über die Sicherheit verschiedener Tarife und -Systeme.,Automatisches Backup durch Anbieter,"Gibt an, ob im jeweilige Tarif eine automatische Backup gegen Hardwareausfälle beinhaltet ist. Es lassen sich jedoch nicht immer einzelne Inhalte wiederherstellen."
Sicherheit (erweitert),Hier finden Sie Auskünfte über die Sicherheit verschiedener Tarife und -Systeme.,Automatisches eigenes tägliches Backup,"Gibt an, ob im jeweilige Tarif eine automatische Backup-Funktion Ihrer individuellen Shopdateien beinhaltet ist. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Sicherheit (erweitert),Hier finden Sie Auskünfte über die Sicherheit verschiedener Tarife und -Systeme.,E-Mail-Blocking für bestimmte Domains (Einmal Adressen),"Gibt an, ob für Registrierung oder Bestellungen bestimmte E-Mail Domain Adressen geblockt werden können."
Sicherheit (erweitert),Hier finden Sie Auskünfte über die Sicherheit verschiedener Tarife und -Systeme.,"Eigenes, vorhandenes SSL-Zertifikat verwendbar",
Sicherheit (erweitert),Hier finden Sie Auskünfte über die Sicherheit verschiedener Tarife und -Systeme.,Firewall,"Gibt an, ob im jeweilige Tarif Firewall-Funktionen beinhaltet sind. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Sicherheit (erweitert),Hier finden Sie Auskünfte über die Sicherheit verschiedener Tarife und -Systeme.,"Manuelles, eigenes Backup möglich","Gibt an, ob im jeweilige Tarif eine manuelle Backups erstellt und wiederhergestellt werden können. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
